Symbol,Description,Price,Price - Currency,"Dividend yield %, Trailing 12 months","Dividends per share, Annual","Dividends per share, Annual - Currency",Sector
9553,"MicroAd, Inc.",801,JPY,0,0,JPY,Technology services
7554,KOURAKUEN CORPORATION,1210,JPY,0,0,JPY,Consumer services
372A,Rent Corporation,6000,JPY,3,180,JPY,Finance
8091,"NICHIMO CO., LTD.",2674,JPY,3.83891607075649,97,JPY,Consumer non-durables
6874,Kyoritsu Electric Corporation,2798,JPY,2.56035113386979,70,JPY,Electronic technology
9233,"Asia Air Survey Co., Ltd.",1263,JPY,3.47003154574132,44,JPY,Technology services
5015,BP Castrol K.K.,999,JPY,4.60921843687375,46,JPY,Process industries
5922,"NASU DENKI-TEKKO CO., LTD.",19860,JPY,2.29124236252546,450,JPY,Industrial services
3075,"Choushimaru Co., Ltd.",1678,JPY,0.717703349282297,12,JPY,Consumer services
3649,FINDEX Inc.,811,JPY,2.47747747747748,22,JPY,Technology services
6157,"NS Tool Co., Ltd.",941,JPY,3.29308452250274,30,JPY,Producer manufacturing
2932,"STI Foods Holdings, Inc.",1282,JPY,3.13234142521535,40,JPY,Consumer non-durables
9850,"GOURMET KINEYA CO., LTD.",1002,JPY,0.705645161290323,7,JPY,Consumer services
9424,Japan Communications Inc.,136,JPY,0,0,JPY,Communications
6382,Trinity Industrial Corporation,1410,JPY,4.78607686729514,60,JPY,Producer manufacturing
9782,DMS INC.,3975,JPY,8.13953488372093,242,JPY,Commercial services
9171,"Kuribayashi Steamship Co., Ltd.",1742,JPY,1.40213123948402,25,JPY,Transportation
4228,"Sekisui Kasei Co., Ltd.",515,JPY,0,3,JPY,Producer manufacturing
6040,"Nippon Ski Resort Development Co., Ltd.",470,JPY,1.05485232067511,3.5,JPY,Consumer services
5933,Alinco Incorporated,1159,JPY,3.82608695652174,43,JPY,Producer manufacturing
7305,"Araya Industrial Co., Ltd.",5740,JPY,5.29100529100529,300,JPY,Producer manufacturing
7480,Suzuden Corporation,1787,JPY,5.71428571428572,103,JPY,Distribution services
3276,Japan Property Management Center Co.Ltd.,1369,JPY,4.43786982248521,60,JPY,Finance
7299,FUJI OOZX Inc.,2136,JPY,2.50812819321876,52,JPY,Producer manufacturing
1960,Sanyo Engineering & Construction Inc.,1461,JPY,2.77585010409438,40,JPY,Industrial services
4222,"KODAMA CHEMICAL INDUSTRY CO., LTD.",1284,JPY,0,0,JPY,Producer manufacturing
9332,"NISSO HOLDINGS Co.,Ltd",666,JPY,3.28358208955224,22,JPY,Commercial services
4333,"Toho System Science Co., Ltd.",1132,JPY,3.90964378801043,45,JPY,Technology services
3157,GEOLIVE Group Corporation,1684,JPY,2.60922330097087,38,JPY,Distribution services
3547,Kushikatsu Tanaka Holdings Co.,2060,JPY,0.742942050520059,15,JPY,Consumer services
2903,"Shinobu Foods Products Co., Ltd.",1940,JPY,1.54450261780105,27,JPY,Consumer non-durables
6199,"SERAKU Co., Ltd.",1570,JPY,0.831234256926952,13.2,JPY,Technology services
6257,"Fujishoji Co., Ltd.",1046,JPY,5.28338136407301,55,JPY,Consumer durables
6989,"Hokuriku Electric Industry Co., Ltd.",2907,JPY,3.13479623824451,90,JPY,Electronic technology
2983,"Arr Planner Co., Ltd.",2028,JPY,1.99004975124378,22.5,JPY,Consumer durables
6298,"Y.A.C.HOLDINGS CO.,LTD.",1152,JPY,3.48128807658834,37.5,JPY,Producer manufacturing
7294,Yorozu Corporation,1085,JPY,2.94396961063628,31,JPY,Producer manufacturing
3168,MERF Inc.,1526,JPY,1.31406044678055,20,JPY,Non-energy minerals
5932,"Sankyo Tateyama, Inc.",699,JPY,3.63901018922853,25,JPY,Non-energy minerals
3457,&Do Holdings Co.Ltd.,1113,JPY,4.17052826691381,45,JPY,Finance
5337,Danto Holdings Corporation,634,JPY,0,0,JPY,Producer manufacturing
9322,"Kawanishi Warehouse Co., Ltd.",2812,JPY,1.0349750178444,28,JPY,Transportation
7095,Macbee Planet Inc,1426,JPY,1.23203285420945,36,JPY,Technology services
9312,"Keihin Co., Ltd.",3355,JPY,2.44274809160305,80,JPY,Transportation
2163,"Artner Co., Ltd.",2006,JPY,4.17495029821074,82,JPY,Commercial services
2970,GLC INC.,1201,JPY,0,0,JPY,Finance
3133,"Kaihan Co., Ltd.",333,JPY,0,0,JPY,Consumer services
9702,ISB CORPORATION,1876,JPY,2.96655879180151,55,JPY,Technology services
4393,"Bank of Innovation, Inc.",5060,JPY,0,0,JPY,Technology services
7820,"Nihon Flush Co., Ltd.",862,JPY,4.2603550295858,36,JPY,Producer manufacturing
3242,"Urbanet Corporation Co., Ltd.",564,JPY,4.08525754884547,22,JPY,Finance
6493,NITTAN Corporation,722,JPY,1.77111716621253,12,JPY,Producer manufacturing
3992,"Needs Well, Inc.",519,JPY,2.29445506692161,12,JPY,Technology services
4596,Kubota Pharmaceutical Holdings Co. Ltd.,214,JPY,0,0,JPY,Health technology
4320,"CE Holdings Co., Ltd.",1270,JPY,1.75438596491228,22,JPY,Technology services
7266,"Imasen Electric Industrial Co., Ltd.",1044,JPY,2.42334322453017,20,JPY,Producer manufacturing
7273,"Ikuyo Co., Ltd.",717,JPY,4.57697642163662,3,JPY,Producer manufacturing
6505,Toyo Denki Seizo K.K.,2444,JPY,2.9723991507431,70,JPY,Producer manufacturing
3648,AGS Corporation,1212,JPY,2.61011419249592,24,JPY,Technology services
5707,"Toho Zinc Co., Ltd.",1533,JPY,0,0,JPY,Non-energy minerals
4538,"Fuso Pharmaceutical Industries,Ltd.",2428,JPY,3.64474235441977,82,JPY,Health technology
6678,"Techno Medica Co., Ltd.",2544,JPY,2.76872964169381,68,JPY,Health technology
9996,"Satoh & Co., Ltd.",2350,JPY,1.964972234088,45,JPY,Consumer services
3055,"HOKUYAKU TAKEYAMA Holdings, Inc.",923,JPY,2.15749730312837,20,JPY,Distribution services
2497,"UNITED, Inc.",536,JPY,6.64794007490637,48,JPY,Technology services
3853,Asteria Corporation,1145,JPY,0.642570281124498,8,JPY,Technology services
6962,"Daishinku Corp.,",685,JPY,4.27480916030534,28,JPY,Electronic technology
2134,"Kitahama Capital Partners Co., Ltd.",36,JPY,0,0,JPY,Finance
414A,"OVERLAP Holdings,Inc.",1001,JPY,3.48076923076923,36.2,JPY,Technology services
9059,"Kanda Holdings Co., Ltd.",927,JPY,2.37324703344121,21,JPY,Transportation
6039,"Japan Animal Referral Medical Center Co., Ltd.",1443,JPY,0.510697032436163,7.4,JPY,Process industries
4165,PLAID Inc.,495,JPY,0,0,JPY,Technology services
6853,"Kyowa Electronic Instruments Co., Ltd.",837,JPY,2.58620689655172,21,JPY,Electronic technology
6484,KVK Corporation,2550,JPY,3.11284046692607,75,JPY,Producer manufacturing
9163,Nareru Group Inc.,2367,JPY,4.87081745023295,115,JPY,Commercial services
3068,WDI Corporation,3240,JPY,0.522273425499232,17,JPY,Consumer services
8076,Canox Corp.,2214,JPY,4.81818181818182,102,JPY,Non-energy minerals
7643,"Daiichi Co., Ltd.",1795,JPY,2.00111172873819,36,JPY,Retail trade
4498,Cybertrust Japan Co.Ltd.,1136,JPY,0.92741935483871,11.5,JPY,Technology services
9046,"Kobe Electric Railway Co., Ltd.",2538,JPY,0.782778864970646,20,JPY,Transportation
6928,"Enomoto Co., Ltd.",3270,JPY,2.33169129720854,71,JPY,Electronic technology
8085,"Narasaki Sangyo Co., Ltd.",4205,JPY,2.90205562273277,120,JPY,Distribution services
5139,OpenWork Inc.,915,JPY,0,0,JPY,Technology services
6540,Semba Corp.,1886,JPY,3.99579390115668,76,JPY,Industrial services
3772,Wealth Management Inc,1066,JPY,1.87793427230047,20,JPY,Finance
8118,"King Co., Ltd.",1159,JPY,1.58450704225352,18,JPY,Consumer non-durables
6390,"KATO WORKS CO., LTD.",1735,JPY,4.01836969001148,70,JPY,Producer manufacturing
3901,MarkLines Co.Ltd.,1623,JPY,3.37224383916991,52,JPY,Technology services
9537,"Hokuriku Gas Co., Ltd.",4175,JPY,1.88014101057579,80,JPY,Process industries
8542,"Tomato Bank, Ltd.",1726,JPY,2.8184892897407,50,JPY,Finance
7417,Nanyo Corp.,1556,JPY,3.69426751592357,58,JPY,Distribution services
5816,"Onamba Co., Ltd.",1689,JPY,2.45068738792588,41,JPY,Producer manufacturing
6085,"Architects Studio Japan, Inc.",1518,JPY,0,0,JPY,Industrial services
4809,Paraca Inc.,2003,JPY,3.33831589436971,67,JPY,Commercial services
1867,UEKI CORPORATION,3150,JPY,2.88461538461538,90,JPY,Industrial services
9367,"Daito Koun Co., Ltd.",2351,JPY,1.01351351351351,24,JPY,Transportation
2445,"Takamiya Co., Ltd.",429,JPY,3.6697247706422,16,JPY,Finance
2982,A.D.Works Group Co.Ltd,419,JPY,3.87409200968523,16,JPY,Finance
3997,"TRADE WORKS Co.,Ltd",510,JPY,0.386100386100386,2,JPY,Technology services
3166,"Ochi Holdings Co., Ltd.",1569,JPY,3.4816247582205,54,JPY,Distribution services
2471,"S-Pool, Inc.",251,JPY,3.92156862745098,10,JPY,Commercial services
6294,Okada Aiyon Corporation,2512,JPY,2.94351630867144,74,JPY,Producer manufacturing
8095,"Astena Holdings Co.,Ltd.",504,JPY,3.60721442885772,18,JPY,Health technology
3773,"Advanced Media, Inc.",1069,JPY,2.516010978957,27.5,JPY,Technology services
5018,Moresco Corporation,2131,JPY,2.10378681626928,45,JPY,Process industries
6037,"RAKUMACHI,INC.",1003,JPY,1.13300492610837,10,JPY,Commercial services
6798,SMK Corporation,3560,JPY,4.21052631578947,140,JPY,Electronic technology
9033,"Hiroshima Electric Railway Co., Ltd.",659,JPY,1.21951219512195,8,JPY,Transportation
276A,CCReB Advisors Inc.,3435,JPY,0.560509554140127,22,JPY,Technology services
4058,"Toyokumo, Inc.",1791,JPY,1.11172873818788,20,JPY,Technology services
5280,"Yoshicon Co., Ltd.",2716,JPY,2.74725274725275,75,JPY,Consumer durables
6076,"Amaze Co., Ltd.",1303,JPY,2.69438029253272,35,JPY,Consumer services
7794,EDP Corporation,1451,JPY,0,0,JPY,Electronic technology
8931,WADAKOHSAN CORPORATION,1762,JPY,4.45321307779031,70,JPY,Finance
2936,BASE FOOD Inc.,364,JPY,0,0,JPY,Consumer non-durables
9612,"Luckland Co., Ltd.",1770,JPY,1.14613180515759,20,JPY,Industrial services
4933,"I-ne CO., LTD.",1120,JPY,1.36239782016349,13,JPY,Consumer non-durables
5269,"Nippon Concrete Industries Co., Ltd.",346,JPY,3.00859598853868,13,JPY,Non-energy minerals
3925,"Double Standard, Inc.",1462,JPY,4.16088765603329,60,JPY,Technology services
300A,"MIC Co.,Ltd.",2607,JPY,0.873998543335761,27.5,JPY,Commercial services
3300,AMBITION DX HOLDINGS Co. Ltd.,2600,JPY,3.99239543726236,105,JPY,Finance
436A,"CyberSolutions, Inc.",1194,JPY,0,,,Technology services
6358,"Sakai Heavy Industries, Ltd.",2263,JPY,4.73731477323754,103,JPY,Producer manufacturing
2892,"Nihon Shokuhin Kako Co., Ltd.",4005,JPY,3.16856780735108,95,JPY,Consumer non-durables
6262,PEGASUS CO. LTD,818,JPY,2.30769230769231,13,JPY,Producer manufacturing
5658,"Nichia Steel Works,Ltd.",397,JPY,2.5062656641604,10,JPY,Non-energy minerals
4371,Core Concept Technologies Inc.,1071,JPY,1.69642857142857,19,JPY,Technology services
2204,"Nakamuraya Co., Ltd.",3275,JPY,2.16383307573416,70,JPY,Consumer non-durables
6224,"JRC Co.,Ltd.",1474,JPY,1.83798502382573,26,JPY,Producer manufacturing
8029,LOOK HOLDINGS INC,2502,JPY,4.01767778224186,100,JPY,Consumer non-durables
3504,"Maruhachi Holdings Co., Ltd.",1242,JPY,2.4174053182917,30,JPY,Consumer durables
7115,AlphaPurchase Corporation,1844,JPY,1.8974358974359,37,JPY,Distribution services
3951,"Asahi Printing Co., Ltd.",897,JPY,4.26966292134831,38,JPY,Process industries
8999,Grandy House Corporation,655,JPY,4.9306625577812,32,JPY,Consumer durables
4998,Fumakilla Limited,1168,JPY,1.89655172413793,22,JPY,Process industries
7871,"Fukuvi Chemical Industry Co., Ltd.",934,JPY,3.10492505353319,26,JPY,Process industries
367A,"Primo Global Holdings Co.,Ltd.",2174,JPY,4.81651376146789,105,JPY,Distribution services
3835,"eBASE Co., Ltd.",416,JPY,3.35748792270531,13.9,JPY,Technology services
9251,"AB&Company Co.,Ltd.",1248,JPY,4.8,60,JPY,Consumer services
6440,Juki Corporation,718,JPY,1.53846153846154,10,JPY,Producer manufacturing
2930,Kitanotatsujin Corp.,137,JPY,2.84671532846715,3.5,JPY,Retail trade
7621,"UKAI CO.,LTD.",3385,JPY,0.442477876106195,15,JPY,Consumer services
6356,"Nippon Gear Co., Ltd.",1157,JPY,0.598354525056096,8,JPY,Producer manufacturing
6616,Torex Semiconductor Ltd.,1732,JPY,3.2183908045977,56,JPY,Electronic technology
6050,E-Guardian Inc.,1626,JPY,2.13024954351796,35,JPY,Technology services
5285,YAMAX Corp.,1723,JPY,3.24203465623253,58,JPY,Non-energy minerals
6862,Minato Holdings Inc.,2350,JPY,0.574476815757078,14,JPY,Electronic technology
8046,"Marufuji Sheet Piling Co., Ltd.",5250,JPY,2.45746691871456,130,JPY,Distribution services
3834,"ASAHI Net, Inc.",686,JPY,3.69276218611521,24.5,JPY,Communications
3501,SUMINOE Co.Ltd.,1389,JPY,3.07407407407407,40,JPY,Consumer durables
4691,Washington Hotel Corp.,1551,JPY,1.27632418634333,20,JPY,Consumer services
3777,Environment Friendly Holdings Corp.,59,JPY,0,0,JPY,Commercial services
3542,"Vega corporation Co., Ltd.",1877,JPY,0.618324901630129,11,JPY,Retail trade
7727,Oval Corporation,823,JPY,2.25921521997622,16,JPY,Producer manufacturing
3565,Ascentech KK,1261,JPY,2.30061349693252,15,JPY,Distribution services
3968,"Segue Group Co., Ltd.",500,JPY,2.50965250965251,13,JPY,Technology services
9686,"Toyo Tec Co., Ltd",1810,JPY,2.91806958473625,40,JPY,Commercial services
6848,Dkk-Toa Corporation,909,JPY,2.32804232804233,22,JPY,Electronic technology
4599,StemRIM Inc.,291,JPY,0,0,JPY,Commercial services
7320,Solvvy Inc.,1542,JPY,1.53061224489796,14,JPY,Consumer durables
9027,"Loginet Japan Co., Ltd.",4300,JPY,2.99760191846523,120,JPY,Transportation
438A,"Infcurion, Inc.",848,JPY,0,,,Technology services
3640,"Densan Co., Ltd.",3655,JPY,0.993288590604027,37,JPY,Technology services
7539,"Ainavo Holdings Co., Ltd.",804,JPY,3.24189526184539,26,JPY,Producer manufacturing
2477,"Temairazu, Inc.",2851,JPY,1.3588850174216,38,JPY,Technology services
3321,"Mitachi Co., Ltd.",2332,JPY,3.21474496356622,60,JPY,Distribution services
5589,"AUTOSERVER CO.,LTD",2551,JPY,2.57711831315892,66,JPY,Retail trade
9982,"Takihyo Co., Ltd.",2210,JPY,1.8348623853211,35,JPY,Distribution services
3361,"Toell Co., Ltd.",897,JPY,2.59009009009009,23,JPY,Distribution services
3417,"Ohki Health Care Holdings, Inc.",1331,JPY,1.93885160328113,26,JPY,Health technology
6208,"Ishikawa Seisakusho,Ltd.",2712,JPY,0.34494653328734,10,JPY,Producer manufacturing
3180,"Beauty Garage, Inc.",1449,JPY,1.09814687714482,15,JPY,Distribution services
4412,"Science Arts, Inc.",2250,JPY,0,0,JPY,Technology services
9211,f-code Inc.,1458,JPY,0,0,JPY,Commercial services
3558,"JADE GROUP, Inc.",1630,JPY,0,0,JPY,Retail trade
3696,CERES INC.,1522,JPY,3.76411543287327,60,JPY,Commercial services
6444,SANDEN CORPORATION,174,JPY,0,0,JPY,Producer manufacturing
5532,REALGATE INC.,3080,JPY,0,0,JPY,Finance
2929,"Pharma Foods International Co., Ltd.",625,JPY,3.96825396825397,25,JPY,Health technology
4344,Sourcenext Corporation,127,JPY,0,0,JPY,Technology services
9085,"Hokkaido Chuo Bus Co., Ltd.",7070,JPY,0.719424460431655,50,JPY,Transportation
2344,"Heian Ceremony Service Co., Ltd.",1476,JPY,2.4373730534868,34,JPY,Consumer services
1435,robot home Inc.,193,JPY,0.995024875621891,2,JPY,Finance
4994,Taisei Lamick Group Head Quarter & Innovation Co.Ltd.,2750,JPY,2.98841987299216,80,JPY,Process industries
3154,"Medius Holdings Co., Ltd.",816,JPY,2.45700245700246,20,JPY,Distribution services
4446,Link-U Group Inc.,1213,JPY,0,0,JPY,Technology services
7811,Nakamoto Packs Co. Ltd.,2025,JPY,3.36300692383778,66,JPY,Commercial services
2415,"Human Holdings Co., Ltd.",1769,JPY,4.2995444191344,75.5,JPY,Commercial services
1716,Daiichi Cutter Kogyo K.K.,1612,JPY,2.52525252525253,40,JPY,Industrial services
8383,"TOTTORI BANK, LTD.",1840,JPY,2.5974025974026,50,JPY,Finance
3676,"DIGITAL HEARTS HOLDINGS Co., Ltd.",850,JPY,2.88115246098439,23,JPY,Technology services
4668,"Meiko Network Japan Co., Ltd.",720,JPY,3.76044568245125,27,JPY,Commercial services
3662,"Ateam Holdings Co.,Ltd.",1008,JPY,3.56788899900892,22,JPY,Technology services
9145,"Being Holdings Co., Ltd.",748,JPY,1.74731182795699,13,JPY,Transportation
297A,"Alpico Holdings Co.,Ltd.",250,JPY,1.98412698412698,5,JPY,Commercial services
6571,"QB Net Holdings Co., Ltd.",1360,JPY,2.60223048327138,35,JPY,Consumer services
6492,"Okano Valve Mfg. Co., Ltd.",9790,JPY,0.56980056980057,60,JPY,Producer manufacturing
3712,"Information Planning Co., Ltd.",5120,JPY,2.16165413533835,115,JPY,Technology services
2334,"Eole, Inc.",412,JPY,0,0,JPY,Commercial services
9765,"OHBA CO., LTD.",1191,JPY,3.64098221845893,42,JPY,Industrial services
1376,"Kaneko Seeds Co., Ltd.",1549,JPY,2.51322751322751,38,JPY,Non-energy minerals
6918,Aval Data Corporation,3020,JPY,2.53925826929502,70,JPY,Producer manufacturing
3903,"gumi, Inc.",321,JPY,0,0,JPY,Technology services
9651,"Japan Process Development Co., Ltd.",1820,JPY,3.09951060358891,54,JPY,Technology services
7562,"Anrakutei Co.,Ltd",3780,JPY,0.395778364116095,15,JPY,Consumer services
6293,"Nissei Plastic Industrial Co., Ltd.",908,JPY,4.02234636871508,35,JPY,Producer manufacturing
7377,DN HOLDINGS CO. LTD.,2070,JPY,3.87221684414327,80,JPY,Industrial services
6912,KIKUSUI HOLDINGS CORPORATION,2299,JPY,2.53831417624521,53,JPY,Electronic technology
2694,Yakiniku Sakai Holdings Inc.,73,JPY,0.675675675675676,0.5,JPY,Consumer services
2700,"Kitoku Shinryo Co., Ltd.",2059,JPY,4.37530384054448,90,JPY,Process industries
6403,"Suido Kiko Kaisha, Ltd.",4045,JPY,1.35970333745365,55,JPY,Producer manufacturing
9857,Eiwa Corporation,2714,JPY,3.1021897810219,80,JPY,Electronic technology
5724,"Asaka Riken Co., Ltd.",3760,JPY,0.35036496350365,12,JPY,Non-energy minerals
5388,"Kunimine Industries Co., Ltd",1340,JPY,2.98507462686567,40,JPY,Industrial services
5955,WISE HOLDINGS CO. LTD.,143,JPY,0.793650793650794,1,JPY,Producer manufacturing
8887,SYLA Holdings Co.Ltd.,415,JPY,1.80722891566265,3.5,JPY,Finance
5484,"Tohoku Steel Co., Ltd.",2292,JPY,1.52571926765475,40,JPY,Non-energy minerals
7094,NexTone Inc,1717,JPY,0,0,JPY,Commercial services
8917,"First Juken Co., Ltd.",1230,JPY,3.47334410339257,43,JPY,Consumer durables
3329,"Towa Food Service Co., Ltd.",2129,JPY,0.938967136150235,20,JPY,Consumer services
274A,"Garden Co.,Ltd.",2408,JPY,5.6063122923588,90,JPY,Consumer services
9034,"Nanso Transport Co., Ltd.",1730,JPY,3.1958163858222,50,JPY,Transportation
9799,"Asahi Intelligence Service Co., Ltd.",1061,JPY,3.17757009345794,32,JPY,Technology services
9414,Nippon BS Broadcasting Corp.,969,JPY,3.11850311850312,30,JPY,Consumer services
7927,Muto Seiko Co.,2425,JPY,4.38155136268344,94.5,JPY,Producer manufacturing
1981,"Kyowanissei Co., Ltd.",1631,JPY,2.56410256410256,42,JPY,Industrial services
3454,"First Brothers Co., Ltd.",1216,JPY,2.8735632183908,35,JPY,Finance
7521,"Musashi Co., Ltd.",2568,JPY,2.31536926147705,60,JPY,Distribution services
3529,"Atsugi Co., Ltd.",1103,JPY,0,0,JPY,Consumer non-durables
5941,"Nakanishi Mfg. Co., Ltd.",2698,JPY,3.22341608002964,87,JPY,Producer manufacturing
5078,CEL Corporation,4990,JPY,2.7,135,JPY,Industrial services
4493,"Cyber Security Cloud, Inc.",1523,JPY,0.29868578255675,5,JPY,Technology services
4767,"TOW Co., Ltd.",378,JPY,4.41644562334218,15,JPY,Consumer services
3914,JIG-SAW INC.,2496,JPY,0,0,JPY,Technology services
7254,UNIVANCE Corporation,813,JPY,1.84729064039409,14,JPY,Producer manufacturing
9074,"Japan Oil Transportation Co., Ltd.",5110,JPY,1.96078431372549,100,JPY,Transportation
421A,"Movin' Strategic Career CO.,LTD.",1865,JPY,0,0,JPY,Commercial services
3665,"ENIGMO, Inc.",406,JPY,7.42574257425743,10,JPY,Technology services
4433,"HITO-Communications Holdings, Inc.",941,JPY,3.92781316348195,37,JPY,Commercial services
8747,"Yutaka Trusty Securities Co., Ltd.",3265,JPY,2.81045751633987,86,JPY,Finance
6317,Kitagawa Corporation,1874,JPY,3.3500837520938,50,JPY,Producer manufacturing
9307,"Sugimura Warehouse Co., Ltd.",1050,JPY,1.46341463414634,15,JPY,Transportation
4575,"CanBas Co., Ltd.",845,JPY,0,0,JPY,Health technology
3541,Nousouken Corp.,759,JPY,0,0,JPY,Distribution services
7235,"Tokyo Radiator Manufacturing Co., Ltd.",1798,JPY,3.4706546275395,45.5,JPY,Producer manufacturing
2173,Hakuten Corporation,1047,JPY,2.50240615976901,26,JPY,Commercial services
336A,"Dynamic Map Platform Co., Ltd.",689,JPY,0,0,JPY,Technology services
6255,NPC Incorporated,796,JPY,1.28700128700129,10,JPY,Producer manufacturing
4263,"SUSMED,Inc.",965,JPY,0,0,JPY,Health technology
3924,R&D Computer Co. Ltd.,916,JPY,4,36,JPY,Technology services
4113,"Taoka Chemical Co., Ltd.",1160,JPY,3.45125107851596,31,JPY,Process industries
4409,"Toho Chemical Industry Company, Limited",788,JPY,2.5706940874036,20,JPY,Process industries
7122,"Kinki Sharyo Co., Ltd.",2424,JPY,2.07382828701784,50,JPY,Producer manufacturing
5132,"pluszero,Inc.",1976,JPY,0,0,JPY,Technology services
1770,"Fujita Engineering Co., Ltd.",1815,JPY,3.59116022099448,60,JPY,Industrial services
5644,Metalart Corporation,5550,JPY,2.62773722627737,133,JPY,Producer manufacturing
9257,YCP Holdings (Global) Ltd. Japanese Deposit Receipt Repr 1 Sh,720,JPY,1.74311740890688,12.9165,JPY,Commercial services
5246,"ELEMENTS,Inc.",590,JPY,0,0,JPY,Technology services
2937,St.Cousair CO. LTD.,1776,JPY,1.97628458498024,35,JPY,Consumer non-durables
7699,Omni-Plus System Ltd. JDR,770,JPY,4.73751600512164,39.89,JPY,Commercial services
7354,Direct Marketing MiX Inc.,341,JPY,2.02898550724638,7,JPY,Commercial services
6191,AirTrip Corp.,704,JPY,1.3869625520111,10,JPY,Technology services
5204,"ISHIZUKA GLASS CO., LTD.",3895,JPY,1.65816326530612,65,JPY,Process industries
6668,"Adtec Plasma Technology Co., Ltd.",1920,JPY,1.41361256544503,27,JPY,Electronic technology
